id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1109.2.2,Section 1109 Refrigerant Pipe Installation,Refrigerant Pipe Enclosure,,,,,,Refrigerant piping shall be protected by locating it within the building elements or within protective enclosures.Exception: Piping protection within the building elements or protective enclosure shall not be required in any of the following locations:Where installed without ready access or located more than 7 feet 3 inches (2210 mm) above the finished floor.Where located within 6 feet (1829 mm) of the refrigerant unit or appliance.Where located in a machinery room complying with Section 1105.
1109.2.3,Section 1109 Refrigerant Pipe Installation,Prohibited Locations,,,,,,"Refrigerant piping shall not be installed in any of the following locations:Exposed within a fire-resistance-rated exit access corridor.Within an interior exit stairway.Within an interior exit ramp.Within an exit passageway.Within an elevator, dumbwaiter or other shaft containing a moving object."
1109.2.4,Section 1109 Refrigerant Pipe Installation,Piping in Concrete Floors,,,,,,"Refrigerant piping installed in concrete floors shall be encased in pipe, conduit or ducts. The piping shall be protected to prevent damage from vibration, stress and corrosion."
1109.2.5,Section 1109 Refrigerant Pipe Installation,Refrigerant Pipe Shafts,,,,,,Refrigerant piping that penetrates two or more floor/ceiling assemblies shall be enclosed in a fire-resistance-rated shaft enclosure. The fire-resistance-rated shaft enclosure shall comply with Section 713 of the International Building Code.Exceptions: Systems using R-718 refrigerant (water).Piping in a direct system using Group A1 refrigerant where the refrigerant quantity does not exceed the limits of Table 1103.1 for the smallest occupied space through which the piping passes.Piping located on the exterior of the building where vented to the outdoors.
1109.2.6,Section 1109 Refrigerant Pipe Installation,Exposed Piping Surface Temperature,,,,,,Exposed piping with ready access having surface temperatures greater than 120°F (49°C) or less than 5°F (-15°C) shall be protected from contact or shall have thermal insulation that limits the exposed insulation surface temperature to a range of 5°F (-15°C) to 120°F (49°C).
1109.2.7,Section 1109 Refrigerant Pipe Installation,Pipe Identification,,,,,,"Refrigerant pipe located in areas other than the room or space where the refrigerating equipment is located shall be identified. The pipe identification shall be located at intervals not exceeding 20 feet (6096 mm) on the refrigerant piping or pipe insulation. The minimum height of lettering of the identification label shall be 1/2 inch (12.7 mm). The identification shall indicate the refrigerant designation and safety group classification of refrigerant used in the piping system. For Group A2, A3, B2 and B3 refrigerants, the identification shall also include the following statement: ""DANGER—Risk of Fire or Explosion. Flammable Refrigerant."" For any Group B refrigerant, the identification shall also include the following statement: ""DANGER—Toxic Refrigerant."""
1109.3,Section 1109 Refrigerant Pipe Installation,Installation Requirements for Group A2L or B2L Refrigerant,,,,,,Piping systems using Group A2L or B2L refrigerant shall comply with the requirements of Sections 1109.3.1 and 1109.3.2.
1109.3.1,Section 1109 Refrigerant Pipe Installation,Pipe Protection,,,,,,"In addition to the requirements of Section 305.5, aluminum, copper and steel tube used for Group A2L and B2L refrigerants and located in concealed locations where tubing is installed in studs, joists, rafters or similar member spaces, and located less than 11/2 inches (38 mm) from the nearest edge of the member, shall be continuously protected by shield plates. Protective steel shield plates having a minimum thickness of 0.0575 inch (1.46 mm) (No. 16 gage) shall cover the area of the tube plus the area extending not less than 2 inches (51 mm) beyond both sides of the tube."
1109.3.2,Section 1109 Refrigerant Pipe Installation,Shaft Ventilation,,,,,,"Refrigerant pipe shafts with systems using Group A2L or B2L refrigerant shall be naturally or mechanically ventilated. The shaft ventilation exhaust outlet shall comply with Section 501.3.1. Naturally ventilated shafts shall have a pipe, duct or conduit not less than 4 inches (102 mm) in diameter that connects to the lowest point of the shaft and extends to the outdoors. The pipe, duct or conduit shall be level or pitched downward to the outdoors. Mechanically ventilated shafts shall have a minimum airflow velocity in accordance with Table 1109.3.2. The mechanical ventilation shall be continuously operated or activated by a refrigerant detector. Systems utilizing a refrigerant detector shall activate the mechanical ventilation at a maximum refrigerant concentration of 25 percent of the lower flammable limit of the refrigerant. The detector, or a sampling tube that draws air to the detector, shall be located in an area where refrigerant from a leak will concentrate. The shaft shall not be required to be ventilated for double-wall refrigerant pipe where the interstitial space of the double-wall pipe is vented to the outdoors. TABLE 1109.3.2SHAFT VENTILATION VELOCITY CROSS-SECTIONAL AREA OF SHAFT (square inches) MINIMUM VENTILATION VELOCITY (feet per minute) ≤ 20 100 > 20 ≤ 250 200 > 250 ≤ 1,250 300 > 1,250 400 For SI: 1 square inch = 645 mm2; 1 foot per minute = 0.0058 m/s."
1109.4,Section 1109 Refrigerant Pipe Installation,"Installation Requirements for Group A2, A3, B2 or B3 Refrigerant",,,,,,"Piping systems using Group A2, A3, B2 or B3 refrigerant shall comply with the requirements of Sections 1109.4.1 and 1109.4.2."
